time_sec,time_ns,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,block_x,block_y,block_z,block_qx,block_qy,block_qz,block_qw,target_x,target_y,target_z,target_qx,target_qy,target_qz,target_qw,wrist_angle,gripper_state,left_contact,right_contact
1763447317,483189318,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,492433020,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,500474720,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,510263059,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,520795496,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,531703931,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,541257485,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,550693697,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,561397829,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,574863391,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,582110395,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,591213908,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,600663558,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,609943032,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,620087529,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,630105475,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,640043057,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,650049918,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,660635956,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,670427262,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,680409921,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1763447317,690664721,0.0,0.0,-0.785,0.0,0.0,-2.356,0.0,1.571,0.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
